mirID	logFC	logCPM	F	PValue
dme-miR-281-2-5p_MIMAT0000349 	0.0343101879385349	11.5734736373117	0.0200845073743014	0.888998760640818
dme-miR-281-1-5p_MIMAT0000344 	-0.00778265189132637	11.5921835517137	0.00107333487540099	0.974253352376185
dme-miR-281-3p_MIMAT0000345_1 	0.622667744116636	6.90557639431445	17.1795837597622	0.000702670001288525
dme-miR-184-5p_MIMAT0000330 	1.35529429960319	3.03338214287276	14.3557400730145	0.00150894088259464
dme-miR-184-3p_MIMAT0000331 	-2.2530485893656	17.1252324740626	20.5120308090276	0.000310220063327142
dme-miR-9379-3p_MIMAT0035222 	-0.382568975903475	0.251028794792452	0.927445533480067	0.349281049300021
dme-miR-989-3p_MIMAT0005506 	4.64384985484439	0.804655163423984	8.93100050359972	0.00912651616983796
dme-miR-308-3p_MIMAT0000399 	1.88840485359595	6.89508908358213	35.0458161152898	1.81545072311095e-05
dme-miR-308-5p_MIMAT0020833 	1.09427930880553	6.91927282549963	11.7280758952226	0.00330430788721232
dme-miR-1016-3p_MIMAT0005029 	-0.686330568358747	-0.271592353887308	2.58308137950116	0.126772204322393
dme-miR-1016-5p_MIMAT0020908 	-0.215601573039845	0.404024241781289	0.464125697216084	0.505050399359708
dme-miR-278-3p_MIMAT0000339 	0.372252567362268	12.0826381226817	2.20816110473434	0.155936411735271
dme-miR-278-5p_MIMAT0020805 	-1.19835032087946	10.0653124407249	6.9548328657225	0.0174877863334974
dme-miR-4919-3p_MIMAT0032117 	-0.135439370973089	5.51753319565366	0.411048406580004	0.53014837150909
dme-miR-137-3p_MIMAT0005507 	0.0685065960630098	7.27217333692427	0.071665469002485	0.792208943516321
dme-miR-137-5p_MIMAT0020888 	0.572459206749171	3.17883434258462	1.63489610402196	0.218530323097352
dme-miR-8-3p_MIMAT0000113 	0.407989338977132	17.3822514407263	3.95232979686133	0.0634732791051429
dme-miR-8-5p_MIMAT0020791 	-0.0437664437520724	10.6889852221045	0.0305045539003114	0.863452513888842
dme-miR-990-5p_MIMAT0005508 	-1.29473551046329	8.20569229331971	40.936786464939	7.23476008861833e-06
dme-miR-31a-5p_MIMAT0000400 	-1.02880942989788	11.9142935229354	17.9608555515085	0.000575744207571625
dme-miR-31a-3p_MIMAT0020834 	0.00151759254492053	0.842372230088316	9.57771726214455e-06	0.997567428131516
dme-miR-11182_MIMAT0043998 	-0.0473863381703192	3.60791866020159	0.0616402013162705	0.80695256650851
dme-miR-4982-5p_MIMAT0020215 	1.53086651964162	-2.6895810477451	1.11087483664455	0.307861280844424
dme-miR-6-3p_MIMAT0000111 	1.02732013323361	1.84025263489375	4.63184224593286	0.0463345138064918
dme-miR-6-3p_MIMAT0000111_1 	1.03102850882353	1.8396342044568	4.64172722496055	0.0461281749850149
dme-miR-6-3p_MIMAT0000111_2 	1.03480536917075	1.84206914024086	4.69231752146118	0.0450886549000167
dme-miR-5-5p_MIMAT0000110 	0.643556295179932	3.58735167403571	3.79843836998862	0.0683213283553523
dme-miR-4-3p_MIMAT0000109 	-0.711867414137822	-0.723269292535986	0.966698170820841	0.33955112121511
dme-miR-4-5p_MIMAT0020785 	0.655792953232734	-1.71143310036487	0.265445200109511	0.6131634629483
dme-miR-286-3p_MIMAT0000359 	0.0887186813827102	5.64222470103849	0.0283218853234403	0.868377832912637
dme-miR-286-5p_MIMAT0020820 	-1.28464135720051	-2.54174819733608	0.726698792925179	0.406028479273587
dme-miR-3-3p_MIMAT0000108 	0.64210918317132	0.628571168605357	3.03751052117927	0.09976200253083
dme-miR-310-3p_MIMAT0000402 	2.07951578657492	-0.205732788876684	7.14944098901968	0.016211995217136
dme-miR-311-3p_MIMAT0000403 	2.901725257555	3.44611039704978	26.7640587338922	8.10247800288125e-05
dme-miR-311-5p_MIMAT0020837 	2.82000938393761	-1.71829092838147	4.63770880135698	0.0462119269220215
dme-miR-312-3p_MIMAT0000404 	1.91085223704036	5.21544152683552	15.1728773559693	0.00120039593456236
dme-miR-312-5p_MIMAT0020838 	2.16050389108875	-1.60551448548582	5.17372343399364	0.0364401645532534
dme-miR-313-3p_MIMAT0000405 	2.19492462588165	-1.1725040415669	10.8989126028824	0.00430486656541043
dme-miR-313-5p_MIMAT0020839 	1.74159388834385	-1.60974206621777	4.60090414795166	0.046987253009341
dme-miR-991-3p_MIMAT0005509 	0.31586373682376	0.325655946469145	0.232901112272858	0.635652876645298
dme-miR-7-5p_MIMAT0000112 	-1.28963979071955	9.96374688416656	16.0885605158765	0.000935990465882245
dme-miR-7-3p_MIMAT0020790 	-0.319247132268183	3.58207177299764	2.84230823202918	0.110423420933717
dme-miR-1009-3p_MIMAT0005022 	-0.293902522384865	4.21340251437395	1.31764450127736	0.267211023244511
dme-miR-4985-5p_MIMAT0020221 	-0.244489917567444	0.928718428642432	0.605306228131944	0.447455559462981
dme-bantam-3p_MIMAT0000365 	-0.0634704327867501	16.1834464282179	0.097093549092135	0.75920631137612
dme-bantam-5p_MIMAT0020823 	-0.0562904841086884	11.8040227595989	0.0240688780717675	0.878571489945506
dme-miR-282-5p_MIMAT0000346 	0.361708065886969	5.47404784060512	2.39461625684409	0.140514202123227
dme-miR-282-3p_MIMAT0020809 	1.00620605551711	0.912571034644116	4.94551006852684	0.040276036002825
dme-miR-955-5p_MIMAT0005466 	-3.05278723820413	-0.344032428333014	16.0074374312338	0.00106774606058556
dme-miR-2282-3p_MIMAT0011790 	0.548026655436099	-1.6045822974699	0.381488815973985	0.545147619145782
dme-miR-2501-5p_MIMAT0012216 	0.89544861897287	-0.90172865593594	2.42992484345533	0.137807023137694
dme-miR-4913-3p_MIMAT0020506 	-0.429000566021638	0.485107741037496	0.500917028987433	0.48886879148355
dme-miR-190-5p_MIMAT0005467 	-0.904937244550123	10.7552660440894	16.2895356823683	0.000887151513343086
dme-miR-190-3p_MIMAT0020848 	-0.401683802746288	1.03780258081669	0.797392021504991	0.38457546777939
dme-miR-4940-5p_MIMAT0020146 	-0.839110153527641	3.41524227777178	17.065956941237	0.000723627153536574
dme-miR-4940-3p_MIMAT0020147 	-1.42746588822762	2.82796560950091	22.6511241884852	0.000191087427375444
dme-miR-4986-3p_MIMAT0020224 	-0.40080962356196	2.63705630372289	3.07974762084965	0.0976193094697013
dme-miR-276b-3p_MIMAT0000354 	-0.557001637717455	15.5902915448637	18.8410115538479	0.000462641615322404
dme-miR-276b-5p_MIMAT0020815 	1.19927323247437	6.3302232198882	13.109427991337	0.00216732737473007
dme-miR-276a-5p_MIMAT0000336 	1.19927323290957	6.33025369982238	13.1084323334087	0.00216796896380588
dme-miR-276a-3p_MIMAT0000337 	-0.55448793789926	15.6230447528241	19.4303540227691	0.000400910719788659
dme-miR-4968-5p_MIMAT0020194 	0.236414124341993	-0.0760359140057919	0.320564005537399	0.578806828253832
dme-miR-3642-3p_MIMAT0018058 	-0.639093111648747	-1.32397438408489	1.28376602507476	0.273222548837355
dme-miR-274-5p_MIMAT0000332 	0.442401602876004	13.0234406160863	0.872204193939559	0.363668151174626
dme-miR-274-3p_MIMAT0020800 	-0.120037175191824	-0.00446818261827243	0.0602132462363194	0.809152562891835
dme-miR-314-3p_MIMAT0000406 	4.76901887203187	-0.462611462415638	10.5514475893151	0.00482269846884917
dme-miR-956-3p_MIMAT0005469 	3.24035496141225	9.03358557538583	7.9528931822769	0.0128534047042741
dme-miR-956-5p_MIMAT0020850 	4.78953887268525	-1.82169978879881	6.78672781507194	0.020158528989313
dme-miR-285-3p_MIMAT0000356 	-0.338910263937725	7.16390184453494	2.84559870894434	0.110232744953704
dme-miR-285-5p_MIMAT0020817 	-0.205247193573831	11.0586976221544	1.28034500199656	0.27383959058123
dme-miR-263b-5p_MIMAT0000362 	-0.65200541956705	6.85064602747006	1.37703567574391	0.257089794736254
dme-miR-263b-3p_MIMAT0020822 	1.69332660402896	-2.40008350455705	1.67418784926289	0.213326806547939
dme-miR-2500-5p_MIMAT0012214 	0.351816228562275	1.26821769271529	1.13012110139057	0.302897217529574
dme-miR-2500-3p_MIMAT0012215 	-0.271411754220438	0.622132037754994	0.689861841919495	0.417940705357217
dme-miR-219-5p_MIMAT0000335 	0.856936364651176	5.39405924834918	3.94631374640349	0.0636550893487681
dme-miR-219-3p_MIMAT0020803 	-0.394134499329298	2.18359420973949	1.6231066676154	0.220123256937646
dme-miR-315-5p_MIMAT0000407 	-0.245073758521597	12.595186218156	1.84286081194104	0.192698293081496
dme-miR-315-3p_MIMAT0020841 	0.562028155223514	4.45015230388811	3.31415434787864	0.0866737734618382
dme-miR-9a-5p_MIMAT0000114 	0.507992537178259	13.2063560901763	9.13157702765647	0.0078130863454511
dme-miR-9a-3p_MIMAT0020792 	0.046038951511225	3.11373699130077	0.0206806666941378	0.887375226604162
dme-miR-33-5p_MIMAT0000342 	0.720273056046495	14.5240728158487	9.50703384760486	0.00685667619187186
dme-miR-33-3p_MIMAT0020808 	2.82165666088204	4.66610387316145	29.6029008158369	4.70341144551878e-05
dme-miR-193-3p_MIMAT0005468 	0.235142192456577	4.35907111183299	0.321954453838981	0.577992324011852
dme-miR-193-5p_MIMAT0020849 	-1.52659751896204	9.18788114689957	37.296101108068	1.26202880450206e-05
dme-miR-316-5p_MIMAT0000408 	0.157877502235112	9.03957874883467	0.788203534019767	0.387265770010755
dme-miR-316-3p_MIMAT0020842 	-0.186052799185132	-1.76806433701819	0.052007203074085	0.822378548171862
dme-miR-957-3p_MIMAT0005470 	-0.752495479683658	14.4856567566896	25.5911428904007	0.000102556810882381
dme-miR-957-5p_MIMAT0020851 	-0.341460663923574	1.08024030381945	0.583238545562187	0.455712096412579
dme-miR-958-3p_MIMAT0005471 	6.35228566864233	-1.18346699353143	12.0552990917054	0.00322452832445857
dme-miR-958-5p_MIMAT0020852 	4.05505948719908	-0.846223888284876	6.91830183978731	0.0177450244983605
dme-miR-4942-3p_MIMAT0020150 	-0.768971142287138	-2.11985503725433	0.739980481721559	0.401861418248847
dme-miR-929-3p_MIMAT0005511 	0.168312503610833	6.81912580962717	0.376465602755683	0.547776873837493
dme-miR-929-5p_MIMAT0020892 	0.782626943052291	8.49535673141351	7.86584213613536	0.0123483556607026
dme-miR-9375-5p_MIMAT0035213 	-0.0331892135518841	-1.19209313568151	0.00292658899613955	0.957499718905431
dme-miR-9375-3p_MIMAT0035214 	-1.09777753193902	-2.20219080746801	1.59056902351702	0.224597606843671
dme-miR-993-3p_MIMAT0005512 	-0.630530183586875	9.69231051571843	10.2562219508415	0.00531841832859096
dme-miR-993-5p_MIMAT0020893 	0.338439423343302	6.48464580562107	2.91332976189184	0.106393965379514
dme-miR-10-5p_MIMAT0000115 	-1.47845793640233	12.2505476497791	9.15077762126212	0.00776066093679057
dme-miR-10-3p_MIMAT0012531 	0.430286989633887	10.9269510323998	5.77827541049375	0.0281514329531375
dme-miR-4950-3p_MIMAT0020163 	-0.630092328867343	-1.75500194299398	0.944580795759974	0.353598796542925
dme-miR-2283-5p_MIMAT0011791 	-0.0384519891898056	-1.80994317625604	0.00246741281838016	0.960972830473319
dme-miR-2283-3p_MIMAT0020909 	0.793209611013738	-1.51487722482971	1.247120129385	0.279930586772573
dme-miR-9371-5p_MIMAT0035205 	2.49004155294603	-2.32472077675551	3.41401475000854	0.082455909380563
dme-miR-9371-3p_MIMAT0035206 	-0.0252082863522693	-1.8871675389155	0.000735879742112382	0.978680236716734
dme-miR-317-3p_MIMAT0000409 	0.386538338519058	11.6200908225046	1.11546099025835	0.30595423021701
dme-miR-317-5p_MIMAT0020843 	-0.421443902218756	8.45768668821599	3.06573536832667	0.0983240307391434
dme-miR-277-3p_MIMAT0000338 	-0.239710498192029	14.5646324679584	1.91629070695065	0.184506287608036
dme-miR-277-5p_MIMAT0020804 	-0.475579034261915	7.1200309813334	11.427630422411	0.0036329295614421
dme-miR-34-5p_MIMAT0000350 	0.672437400259932	15.5219489357119	6.98495668471589	0.0172830216732575
dme-miR-34-3p_MIMAT0020812 	-0.917118907534825	9.357956155788	8.63397326960821	0.00932234780963639
dme-miR-994-5p_MIMAT0005513 	5.47179830320759	2.15249771497988	21.4852406476324	0.000317642072007109
dme-miR-318-3p_MIMAT0000410 	4.27151107725226	5.43140945254861	21.5992166469237	0.000309985611834814
dme-miR-284-3p_MIMAT0000348 	-0.308821771167839	3.7227892392993	0.720430765056592	0.408018104064587
dme-miR-284-5p_MIMAT0020811 	-0.0439863938087381	12.9918478975965	0.0621941699855861	0.806105804423026
dme-miR-252-5p_MIMAT0005516 	0.117521540889447	11.1926556794664	0.583375013369457	0.455660273161984
dme-miR-252-3p_MIMAT0020896 	0.782519322194753	1.74648828499648	5.72502453646638	0.0287874080991739
dme-miR-9383-3p_MIMAT0035230 	-0.1935421879862	3.34829113906347	0.480875340297545	0.497568827254938
dme-miR-13b-3p_MIMAT0000119 	0.283551468496666	8.54483702589218	1.99161501900964	0.176550715398082
dme-miR-13b-1-5p_MIMAT0020796 	0.767116939341368	4.49649347686583	8.15256475075178	0.0111044105735857
dme-miR-13a-3p_MIMAT0000118 	0.295993919585218	8.4097658325232	1.59283720974969	0.22428193195106
dme-miR-13a-5p_MIMAT0020795 	0.946258986529744	0.534764374187937	6.16851413511348	0.0239523449352671
dme-miR-2c-3p_MIMAT0000411 	-0.123161957735211	7.48612147856101	0.282294370121335	0.602204956190455
dme-miR-2c-5p_MIMAT0020845 	-1.74815043676532	6.2676492389613	71.5339440218679	1.95688883760769e-07
dme-miR-iab-4-5p_MIMAT0000412 	-0.342922049035623	-0.929815186787864	0.283481441731317	0.60144897560205
dme-miR-iab-8-5p_MIMAT0005463 	1.44192065239178	-2.02362976404832	1.45250708317498	0.244944990088015
dme-miR-9373-3p_MIMAT0035210 	-0.726710548360567	-1.63947274788352	1.14933517969383	0.298953724105278
dme-miR-995-5p_MIMAT0010206 	1.23793676052478	1.69295184323665	16.7143010952824	0.000793072996701443
dme-miR-995-3p_MIMAT0005514 	0.11479482762501	12.2733638613534	0.771407204496095	0.392257178881448
dme-miR-1011-3p_MIMAT0005024 	-0.163776654874349	2.14207953824537	0.499733672377365	0.489375118403218
dme-miR-4951-5p_MIMAT0020164 	-0.147563281132431	5.20432198116278	0.605836974012704	0.447259991098189
dme-miR-4951-3p_MIMAT0020165 	-1.36574908327261	-1.9227108768512	2.42237816371775	0.138380273455693
dme-miR-998-3p_MIMAT0005518 	-2.34108118319267	5.78408562273356	17.9930850432407	0.00057109158031043
dme-miR-998-5p_MIMAT0020898 	-0.638713887839453	8.40255436813399	6.66819268652377	0.0195809730870732
dme-miR-11-3p_MIMAT0000116 	-0.213175095319426	14.8854065433256	1.35775880374653	0.260318365298373
dme-miR-11-5p_MIMAT0020793 	-0.606980908821535	10.9413097112099	8.1265068889447	0.0112113813616657
dme-miR-999-3p_MIMAT0005519 	-0.8164185503795	15.4162059114696	16.0816399925757	0.000937725267153512
dme-miR-999-5p_MIMAT0020899 	-0.404645290317098	-0.340787747492712	0.607072758801521	0.446805168298947
dme-miR-4969-5p_MIMAT0020195 	-0.394002275459119	2.4413816683605	1.94546874546011	0.181372508019851
dme-miR-1010-3p_MIMAT0005023 	-0.703528155712877	9.51356302706481	11.0182558190365	0.00414173199808046
dme-miR-1010-5p_MIMAT0020905 	-0.298401767539945	3.69145400294392	1.56427318804738	0.228299452974782
dme-miR-4952-5p_MIMAT0020166 	0.466012470319547	4.30040071643967	9.83713301590377	0.00612418202247498
dme-miR-4952-3p_MIMAT0020167 	0.0786953235627724	1.17420129852139	0.0572441335157031	0.813820764602894
dme-miR-9381-5p_MIMAT0035225 	3.00333854910495	-0.371608227115521	16.8152091577497	0.00077240768524608
dme-miR-9381-3p_MIMAT0035226 	1.17214128238887	0.458088791824541	11.5655850035331	0.00347766649808631
dme-miR-1015-3p_MIMAT0005028 	0.951672721651892	-2.00764897643684	0.92651680090155	0.349516077430835
dme-miR-1017-3p_MIMAT0005030 	-0.61410347744005	3.67624486013399	3.2702750337358	0.0886074286900252
dme-miR-1003-3p_MIMAT0005016 	-0.337454545418173	2.24943763958868	1.4500986757207	0.245320790762771
dme-miR-1003-5p_MIMAT0020902 	0.117171632524149	0.346563051257493	0.0895200652331085	0.768483663653915
dme-miR-1000-5p_MIMAT0005520 	-0.0902066577061648	10.773260839133	0.322977187904878	0.577394718516118
dme-miR-1000-3p_MIMAT0020900 	-0.464059555827932	4.12234792416925	3.18744623285293	0.0923984506940916
dme-miR-92a-3p_MIMAT0000334 	0.621506752540453	1.08280929722372	3.40137041053993	0.0829763625163354
dme-miR-92a-5p_MIMAT0020802 	-0.27738644822712	-1.40055293687215	0.0478397791295315	0.829519321288719
dme-miR-92b-3p_MIMAT0000358 	1.11468257715606	8.38045732513014	18.7112445244061	0.000477626795126877
dme-miR-1012-3p_MIMAT0005025 	-0.609239613567764	6.53757420370869	7.11623195592185	0.0164219970510161
dme-miR-1012-5p_MIMAT0020906 	-0.309797304901905	7.8660146643349	2.75917053449013	0.115374819429328
dme-miR-1001-5p_MIMAT0005521 	0.480606407524436	7.37002575481589	6.09720907319435	0.0246629209607531
dme-miR-1001-3p_MIMAT0020901 	0.110648401740235	2.09690154468506	0.147426586992442	0.705856834055679
dme-miR-279-3p_MIMAT0000341 	-0.93714479012664	10.5945486480089	7.19623203016947	0.0159212745779099
dme-miR-279-5p_MIMAT0020807 	0.11794553918637	-1.23623442936892	0.0472772666716922	0.951322390312753
